,Unnamed: 0,path_image,character,comfort,UV,hu0,hu1,hu2,hu3,hu4,hu5,hu6,hu0_testa,hu1_testa,hu2_testa,hu3_testa,hu4_testa,hu5_testa,hu6_testa,hu0_olhos,hu1_olhos,hu2_olhos,hu3_olhos,hu4_olhos,hu5_olhos,hu6_olhos,hu0_nariz,hu1_nariz,hu2_nariz,hu3_nariz,hu4_nariz,hu5_nariz,hu6_nariz,hu0_boca,hu1_boca,hu2_boca,hu3_boca,hu4_boca,hu5_boca,hu6_boca,hu0_queixo,hu1_queixo,hu2_queixo,hu3_queixo,hu4_queixo,hu5_queixo,hu6_queixo
101,101,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000039.bmp,10,92.44,0,3.045249026548294,8.898336388349945,12.227977720533216,11.96478903339359,-24.172837380599624,-16.541790834760867,24.259036236082988,2.225701007499421,4.480528433035501,7.782521817181497,7.851356475009461,15.66832077095294,10.094691942577299,-17.636417671427914,2.5264214040584942,5.40385921192087,9.645720253999734,9.700298649050266,19.4068731781888,12.408509992312167,19.79530783521549,2.4125663530911634,4.949411619706228,9.078810604429977,9.185899535808561,18.319970074057235,11.661438296065405,-19.370297606142273,2.3573114008486367,4.875762573071493,8.569179696137663,9.249167268981179,18.279858012200368,12.455484207999199,18.34233149578802,2.4848141351220607,5.163572456411513,8.301345365017431,9.32193877276788,-18.181265482781114,-11.935699562289962,-18.486174929721134
102,102,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000040.bmp,10,92.44,0,3.043770293218332,8.911830461153865,12.027536921252263,12.052637693733052,-24.435012796922717,-16.567931336106046,24.14301720995393,2.157042985715694,4.33567702768114,7.392753672784774,7.441967267465741,14.859332618520254,9.61088316639109,-17.183456079356237,2.5247775126782486,5.401975973310952,9.941519949552317,9.841717027818383,19.769678403261747,12.548305369525496,20.13942102749795,2.422594078040781,4.97352501261444,9.288818447057462,9.382012925403709,18.72045283525608,11.875687630834186,-19.64700917568351,2.360508608192962,4.882363193613245,8.68499509097102,9.610131882947645,19.36562914523351,-12.452532328418863,18.771323738094303,2.474501882785076,5.138045846994308,8.272122295735391,9.29121704815517,-18.08991661716281,-11.875283417465244,-18.634117168724565
103,103,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000041.bmp,10,92.44,0,3.043351014480709,8.951033990036391,12.014984546417784,12.09603956416593,25.10253190726541,-16.585680461520422,24.15429022490248,2.140221230146828,4.299945677538754,7.516226094464745,7.560619716739174,15.099046117322676,9.71136238719998,-17.495699084442805,2.5164575973067773,5.369939721841156,9.708234746790561,9.742963262704498,19.506141588260693,12.435629369767142,19.86798371305807,2.4133963978814044,4.948245159852841,9.306922580695256,9.375648789449928,18.720759635766935,11.864964234331163,-19.595896531897374,2.377787906029409,4.93186987775853,8.702023325104264,9.560106733571574,18.997976995552957,-12.83638835909234,18.75174968802408,2.4757171814703423,5.14775863399509,8.231391679373916,9.238272205868597,-18.037096141625145,-11.854053351233167,-18.2696292997485
104,104,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000042.bmp,10,92.44,0,3.042766082103435,8.974888968383974,12.04482603757161,12.159406734656462,24.40989527159356,-16.648343589625007,24.414202322529896,2.102527104024807,4.220952476177724,7.7615927823743265,7.795881889154402,15.574622062490644,9.907290536057369,-18.016524365803647,2.5271657672528405,5.405936124016503,9.831636722856722,9.92624714824356,19.882980889154855,12.650257060156079,20.065835271437326,2.4085458039189684,4.94037083703564,9.308486798122244,9.354413734531361,18.689888031880383,11.831375828329623,-19.553919407012735,2.3592054247445624,4.881841620544846,8.629811496453218,9.686694223445445,-18.97867851857999,-12.161654617285487,19.01365234960411,2.4776832823789863,5.145645164671468,8.294711738457895,9.31246953694713,-18.116336469226006,-11.885695401082154,-19.563889285188427
105,105,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000043.bmp,10,92.44,0,3.0433088042875367,9.01716568741755,12.128926935146367,12.1467237242167,24.292672391488267,-16.656200230299184,25.00210796760635,2.1455155649652884,4.310384448104823,8.13367234222746,8.164011463188835,16.312857578774892,10.32114195518934,-18.66894319337125,2.5190929028327127,5.374254293483197,10.38810681761609,10.222231605726025,20.84349924086615,12.989858258638163,20.585071111339733,2.4043022617632284,4.929066271537132,9.538228816564335,9.547881875908113,19.099784676712297,12.027899170160982,-19.790313916815425,2.379396750697643,4.937283813711305,8.709884848660279,9.783180796535127,-19.160497585293804,-12.28694784698863,19.201933335796742,2.4885259782733393,5.187971478073179,8.227191095493293,9.254379851303693,-17.995198700856143,-11.848416201695768,19.90184102535542
106,106,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000045.bmp,10,92.44,0,3.0444563615545803,9.016534114787817,12.167361222216924,12.146507702367364,24.479145625356946,-16.683958411102484,-24.431389155314264,2.1590855087010916,4.339277063616448,9.678342126285974,10.398690924126825,20.775798303892874,-13.374598280416826,-20.48847358664634,2.5140859480873043,5.355601945846106,10.328622836330966,10.212706655810027,20.87788197252709,12.954228843069686,20.52189117085872,2.4051177870566574,4.931916662404277,9.625291512033526,9.69052852938279,19.358525628574977,12.18210071167633,-20.01995702369474,2.389675316885358,4.9686605312659795,8.660987926550364,9.757320945001055,-19.057546443041627,-12.32849041685839,-19.199108736598294,2.490209299708403,5.191619500525885,8.248636608150148,9.249848370107498,-18.096123164214646,-11.897835296328061,-18.220722370814123
107,107,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000046.bmp,10,92.44,0,3.0458340220760305,8.984684018187906,12.22267849111775,12.068289923561654,-24.91503798172993,-16.647882139205635,-24.222543461294656,2.1449394579288765,4.309450721052405,9.304048277668345,9.794665900886622,19.39795506214383,12.127112278914971,19.672884796483682,2.52635747184547,5.404432045554033,10.260523718485672,10.389401393679337,21.15638001098448,13.180798147616965,20.744755987140348,2.4253576947321256,4.984319067037305,10.061409736270518,10.076537084347695,20.195962919381124,12.596931472535523,-20.48718463709587,2.4021959570442077,5.007556012991997,8.64609852385814,9.74505232453201,-19.000015806188284,-12.298127885187055,-19.25117303969296,2.506125648857945,5.248131129825435,8.238649010951354,9.268152841595667,-18.030470173700593,-11.895969766479029,-18.71927896013623
108,108,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000049.bmp,10,92.44,0,3.0474583025345665,9.00425303754873,12.272276284289497,12.005216193163696,-24.375959951330312,-16.68006654273308,-24.235365532908617,2.123528218602257,4.264675430291214,9.748081898591764,10.403262591831378,20.664723365395755,14.50633646720014,-20.599113485666194,2.5222694735385813,5.393473537184893,10.372438663471877,10.591887120953773,21.62950072044539,13.324259942426238,21.091558295895872,2.4345580445393455,5.008681177890935,9.88760495029828,10.281605003909814,20.380651128594216,12.928120283738208,-20.96196684458493,2.405291258318209,5.013396011048967,8.706911066135197,9.806246516572852,-19.209969915458785,-12.417082576771005,-19.216763834488297,2.5033473457465028,5.238888122842772,8.297703792396295,9.31730999837388,-18.126277321938616,-11.936917172386718,-19.211683754273796
109,109,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000050.bmp,10,92.44,0,3.04749112886571,9.001514240338702,12.29983188477084,11.984393249625004,-24.21728027095424,-16.711285046373067,-24.35970956612586,2.1473940128567657,4.314660686878119,9.298365497531428,9.820397615821008,19.4498906542041,12.19206981722663,19.659375097102533,2.523720868456464,5.39841849127134,10.529418660204973,10.657380915542847,22.593317874417178,13.50813862072754,21.251229581886108,2.4305779770508917,4.99914618792948,9.890475475754913,10.194447267084461,20.252458919966138,12.791683147076151,-20.817145412678617,2.405350087078968,5.015672133289668,8.671057447490709,9.649060729244265,22.442417714398513,-12.707284579898376,-18.809119829365017,2.4916747360774782,5.2004544472917935,8.256159939519335,9.27761464272179,-18.048595891238488,-11.882673910747648,18.908851194903864
110,110,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000051.bmp,10,92.44,0,3.047735457622522,9.01757786001552,12.336845523625364,11.948379835647206,-24.131430725717596,-16.75546201424779,-24.475879130011283,2.1728853943413298,4.368032560317067,9.588101242381288,10.405786625065176,21.542408656440614,-12.94017595587914,-20.403874864124553,2.5187449619063935,5.378132504996847,11.159598325172942,10.972972198249668,-22.085688686397127,14.20923831654173,22.397031640156964,2.446034121117221,5.037402941625017,9.691657712887187,9.965291616759103,19.798188626196882,12.555604626847382,-20.641524567909535,2.4249031070841274,5.0709628113232075,8.652776078324115,9.598433456147555,19.337101660265798,-13.164783880192655,-18.737338473480513,2.498438234704102,5.219222531872652,8.291855334225147,9.307120027472582,-18.13661772675771,-11.928753889067888,-18.551183962497607
111,111,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000052.bmp,10,92.44,0,3.048412547198072,9.007817827070928,12.33729171420127,11.930829295689175,-24.07593075731941,-16.790401053537334,-24.71726069330234,2.176481016350171,4.375596756250955,9.58779833584164,10.395185842731133,21.302108521629226,-12.970638398086983,-20.389907307244563,2.5216765872971005,5.3915444253347244,11.098393737372078,11.137041548565922,-22.254786206888532,14.744084694372551,-24.207344528640732,2.4404008245731745,5.023919755195347,9.811527625734024,10.25851838895309,20.29453107247117,12.931427053451518,-21.464666646671642,2.4280359817342783,5.080762353417193,8.706260534720132,9.628383314020631,19.239565266387068,15.073819798522113,-18.825821607560787,2.5045250576042086,5.237700034157263,8.294420834857638,9.321016551283178,-18.139505282129495,-11.942757229729667,-18.786366551105452
112,112,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000053.bmp,10,92.44,0,3.048792196557249,9.00239150622875,12.348647255805597,11.914309566301725,-24.055767504422622,-16.74852958294641,-24.719580809106787,2.1970642922950585,4.419364835368595,9.333762158509037,9.9416557227326,19.717095568551187,12.505871134842726,19.743463733318052,2.5166951129545567,5.368471265203113,10.798753984824742,10.856076000780972,-21.89609773914739,13.949929415359934,21.785777872866564,2.449854601356239,5.048910973836512,9.923341278585351,10.212392367262074,20.296654965917988,12.822620558472908,-20.849416671678203,2.4235386996064774,5.06600171774873,8.726856181807218,9.749047310813815,-19.80834391130512,-12.656506618678998,-18.992000047279046,2.4928577920915544,5.204596629747892,8.248866826433572,9.273573119561416,-18.034953180241697,-11.876892796904517,19.60107133009699
113,113,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000055.bmp,10,92.44,0,3.0498216961577045,9.00129792062181,12.380769214042486,11.841622427330064,-23.95298055509963,-16.70592188473988,-25.516107817616035,2.1646970294432264,4.350686536967875,9.182430376626968,9.571813395303662,18.971244127854025,11.854076948204897,19.454132815552597,2.5305835046740515,5.424339569755437,10.740164107319604,11.891979170366882,-24.109144472494286,-14.88714352725699,-23.211502357593133,2.4651091880201363,5.090131245971874,9.579318424880832,10.405172153690772,20.50614560047514,13.834802380843238,20.599723991722048,2.4288293502678484,5.078297678230979,8.766906599657721,9.63084742936813,19.042962499264398,12.837059994653115,-18.93163236380162,2.4970728239372977,5.2354848656281225,8.253167235550572,9.182032923316171,-18.4367553378389,-12.035829955570827,-17.918753070503932
114,114,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000056.bmp,10,92.44,0,3.049147708400905,8.98725702313039,12.363003561093638,11.838688123573338,-23.939611408572237,-16.713794410206358,-25.663459697895203,2.1376692653598584,4.2943812495929174,8.622461290749687,8.792019589447127,17.500226512422152,10.957517585629184,18.675523167594605,2.5366132668113965,5.443623650128451,10.797631980459602,11.382277599083563,-22.508557942496783,14.85443436271313,22.878413064223455,2.4743634766832083,5.113963064342714,9.729803526130652,10.317653195334927,20.3428747991404,13.123894274882128,21.423439653226236,2.429263321353403,5.082848524568758,8.693101832712564,9.600473091251999,19.069092247975583,13.185983867930219,-18.80321645547661,2.4995309006081063,5.246239222538823,8.19837195942643,9.208068572212808,-18.01954382003845,-11.878977063061432,-18.11432548649798
115,115,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000057.bmp,10,92.44,0,3.049285336595353,8.973803533403174,12.373349672598575,11.810476022634296,-23.909166237230394,-16.75472696497858,24.658615396778707,2.115079633098729,4.247109330777574,9.032961605768778,9.345506785046863,18.544855745743803,11.538121948971952,19.205677985349595,2.5426290768657034,5.465898350357377,11.442342360163938,11.727673848277526,-23.368683317164834,-15.000556758198375,23.634359049155805,2.484539209681341,5.144031424247105,9.588979151533279,10.08323838585193,19.92005155701325,12.809233710577185,21.16416598370494,2.429765968695098,5.082998979429355,8.706387485584617,9.594613226252179,19.006503781134768,12.94218817665128,-18.822585640005325,2.4965596075100027,5.239731106589198,8.20639711638544,9.227257106377778,-17.989085625790242,-11.862099334761757,-18.30796058179651
116,116,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000058.bmp,10,92.44,0,3.049795499387803,8.980874822977503,12.391073458603346,11.778323755981091,-23.871543379271728,-16.721349489509635,24.570400406796853,2.093149911567223,4.201877169454362,8.505436116572632,8.656635659720171,17.238304015922754,10.772271412402446,18.505845565127643,2.542131513318691,5.460917596805482,10.991007739865992,12.57019932868898,-25.652606665668046,15.328109822257007,24.35134447488107,2.502429284169102,5.19259544841147,9.452085338263844,9.867798915119813,19.527742820003603,12.558493901156803,-22.071129767325804,2.4366540101001988,5.103365943385801,8.744442724200963,9.699495391555176,19.34368465659322,-13.952899833467848,-18.954992694829414,2.4900936810984606,5.218272964498733,8.189671235053558,9.17006655750804,-18.072784437761083,-11.882110229850706,-17.946284853093058
117,117,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000059.bmp,10,92.44,0,3.050336198211811,8.97438501681892,12.418829556589252,11.743689096028636,-23.848939386072235,-16.729603247331887,24.31518678525853,2.0380453687525044,4.088281965214615,8.234034633897789,8.340483505121558,16.62791007944973,10.391848783744827,18.184189827169085,2.5576232596552853,5.518089611311991,11.203977173397888,12.110553026679876,23.971368429391436,14.872608735385713,23.87574177732888,2.5172221121645357,5.237314441120698,9.40436282714947,10.047282497678882,19.79272406476126,12.941150677304707,20.30488054114184,2.4433534886644668,5.119770963034139,8.743113585840097,9.675239236877223,19.179281763458498,13.168907167660231,-18.948979147610935,2.4853091959116758,5.210806063040912,8.18056408297713,9.144133067852415,-18.088985493828886,-11.86896614372131,-17.875495102341155
118,118,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000060.bmp,10,92.44,0,3.0497550531442768,8.946193162051982,12.39713359669427,11.720763250090569,-23.80450097435992,-16.625240276278536,24.26323344183616,2.0790521147437433,4.172589876825873,8.076123420036398,8.17561002621843,16.301595163491015,10.26787192953356,17.933211319464675,2.558192189219596,5.509948671376527,10.833261966975105,11.512957759018756,23.018003657058884,14.34418202613931,22.739140785469267,2.5102024906055123,5.209215879389908,9.542911217189193,10.210970378578565,20.104658531931303,13.14204505225687,20.652635077521246,2.4425658822753786,5.118067162702907,8.76150796570977,9.740066241060958,19.398062393502315,-15.05028719300868,-19.02699216297173,2.4833437126212456,5.203171491084998,8.218954543740274,9.192776866214114,-18.105683218346865,-11.87811585169748,-18.00434848656884
119,119,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000061.bmp,10,92.44,0,3.049731370224464,8.950703807950553,12.425448501808724,11.717579560010718,-23.826699926395687,-16.671621769946757,24.18837210964684,2.056758773585495,4.126072716209382,8.224388053094566,8.32612955207632,16.60153259482485,10.395980250895343,18.190294526192826,2.564060000895402,5.537813759153944,11.04699331415991,12.095984893742733,23.85692452677377,14.865148322256449,23.78498473634213,2.5133025794096877,5.219969651640067,9.567503860544049,10.181057449074876,20.062566038948837,13.028099325971656,20.79781208371221,2.4454488997289068,5.130021209481364,8.733542706176678,9.635819409378696,19.029742575232067,12.832375218491418,-18.924837166487237,2.48158100164058,5.197291684938,8.138566555632098,9.058026263325642,-18.323076138840435,-11.921938976937447,-17.666638945528874
120,120,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000063.bmp,10,92.44,0,3.04765123993185,8.951114620708235,12.412936865666834,11.685678228703503,-23.85051074718625,-16.967458069381674,23.92723263584032,2.1520590223614553,4.322364267154769,9.251348338612765,9.698071242910743,19.209783021578783,12.000355851665098,19.575284005740592,2.5699476686151805,5.554080256882897,11.166545746296558,11.451265363344442,-22.853470082766037,-14.440836397550875,-22.988591060187364,2.49140970497474,5.156914761314381,9.982131709002964,10.519350833212814,20.774085473541955,13.250156001233892,-21.63979315366363,2.4491161463265896,5.139345896529137,8.685829190390626,9.52555935877604,18.79970622436418,12.631636337584139,-18.765200387847468,2.502253178593821,5.242097472384417,8.248458682866351,9.15851545776578,-18.591169399209623,-12.045662774662281,-17.86969544025464
121,121,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000064.bmp,10,92.44,0,3.046133843974038,8.954946602526027,12.421641822770516,11.672218070165114,-23.85556911499999,-17.003602650432686,23.884735562029874,2.1830552602939948,4.386784126415114,9.576539832662448,9.968251047485655,19.76424757604171,12.429292835686587,-20.23425130308554,2.5746192610868532,5.563115400393832,11.349252922531745,11.220917410669726,-22.725815423417362,-14.048634900942108,-22.60406623034982,2.4877494268650002,5.147224388736172,10.140105780984378,10.68657419155597,21.11047741696205,13.401465123257415,-21.761652989204332,2.4574666687714934,5.163732627122565,8.69756300769766,9.575887590634863,18.9738360602338,13.022987651198111,-18.790156593819876,2.518269743886596,5.270731226726793,8.35214831377894,9.344912927444376,-18.25688235533541,-12.00272387273619,-18.49159092735905
122,122,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000065.bmp,10,92.44,0,3.046617722239638,8.95093810869234,12.392444559223213,11.677523374946576,-23.882692590644847,-17.034547924608955,23.844986855351003,2.162273375841579,4.343154937300195,9.659407735968074,10.39160085234246,20.83156187271416,-13.348467978663189,-20.451957069384513,2.5815934039734456,5.598056184989997,11.160984040473297,11.310230508206024,-22.66668794200865,-14.408304306244098,-22.73072121200083,2.497839608377272,5.177934174005712,10.132385342683381,11.339623917664028,22.210649201124525,-14.705114233137635,22.242829010507965,2.4568723853433903,5.161645332220248,8.71190713206702,9.573199941494746,18.954327298103124,12.947255277893948,-18.803792511870185,2.5197845503872363,5.271990948254726,8.337118403985665,9.315175865874487,-18.292164351043258,-12.01646000641347,-18.29151213597167
123,123,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000067.bmp,10,92.44,0,3.044126648345963,8.942261168358488,12.379430248039888,11.661477092442462,-23.84494603795757,-16.96352643180413,23.82062607183501,2.1986599625340353,4.4186705053906135,8.84138266865031,8.890472526175973,17.756430045231717,11.111867543017237,-19.686799526451686,2.5788648045927602,5.570315930841286,10.714380834545427,11.05457484125906,-21.96110077886943,14.580871119094581,22.446675035252138,2.5002358981613786,5.181701381095796,9.949001027238493,11.338169531994655,-21.98257204055384,-13.954566277681938,-23.19436858624503,2.4621204663635576,5.162010931947832,8.745630177512476,9.56183649215672,18.90748618695111,12.774479922821666,-18.831327227456104,2.5328877161779455,5.308808355960362,8.341781450158615,9.304048949313396,-18.392155341607157,-12.075766884658165,-18.202826840056428
124,124,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000068.bmp,10,92.44,0,3.0438796340374656,8.93840998964658,12.443277746476594,11.67554401944373,-23.847148451075448,-16.90053048412486,23.9320349472606,2.19369868527403,4.40830687231569,8.873354886386231,8.926207727566172,17.826028906311578,11.143572280750973,-19.694053374566412,2.586617779192933,5.597089403526992,10.777307848958275,11.02437730681457,-21.92553554733549,-14.79779732135204,23.344143266325045,2.4921068877627586,5.160138504616855,9.998833836083884,10.48063449405467,20.72080339502874,13.183352342554674,-22.06985039362639,2.4526230058009912,5.13430861660782,8.726212427071138,9.469197386150165,18.70665017364503,12.521581541773212,-18.72874626932956,2.531657195168688,5.293501581808148,8.35957590297187,9.370164218885684,-18.26633630278362,-12.02863570961959,-18.671088269502807
125,125,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000069.bmp,10,92.44,0,3.043340358506136,8.94142244164792,12.453862454761914,11.676207950148598,-23.858748898615374,-16.83101700244186,23.930700635472093,2.2295124227603798,4.483892863460431,8.461750667456913,8.506445532030389,16.990558243191693,10.751624369251546,-19.076581917844173,2.587538112000414,5.599710778151117,10.98983360726616,11.235315717263699,22.747585519465108,-14.182759795164703,-22.385418028225303,2.48402261758381,5.1386312542897095,10.440921195002712,11.579095435154125,22.594480015807623,14.789226410342977,23.39492313780317,2.45609672265972,5.144707201707602,8.692964205335548,9.55207745425424,19.025231823876453,13.570755156667559,-18.722767102831064,2.51895920241092,5.2473446279689036,8.360821829985454,9.366434982096644,-18.268827922642664,-12.00536722138226,-18.623317264004918
126,126,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000070.bmp,10,92.44,0,3.04280335682905,8.932471901272521,12.43202051233391,11.662731957727438,-23.836452975652172,-16.824032910104727,23.88782466572144,2.2531125024680496,4.534100942485012,8.57099757408787,8.640289466695826,17.245988956319355,10.912209603244381,-19.040363456346622,2.585535676130872,5.576910708667403,10.569862773157608,11.383235518686037,22.716951386526183,-14.402252682393573,-22.406360962914484,2.482595655129091,5.133584679033597,10.443097618633486,11.463811219798265,22.417845270670014,14.470040553688484,-23.70435650023865,2.458651558969929,5.148920360809742,8.71153639016646,9.54949718346887,18.992568646136522,13.212509148205854,-18.7387738067387,2.5126520322476074,5.222899266055898,8.331397230742732,9.344922167024446,-18.18420104764934,-11.956398345219492,-19.327568066092475
127,127,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000071.bmp,10,92.44,0,3.0421869359131466,8.930527728340238,12.437671866200464,11.673200780227926,-23.86940016922949,-16.867679404427832,23.889362663278213,2.253018448301832,4.533822168889224,8.547918050844295,8.615305894625507,17.196968340175363,10.88689830667214,-19.013791497717754,2.58556563923433,5.5723033752506606,10.625025989126291,10.969021743022084,-21.76902053712356,14.286228470219218,22.699170301104292,2.4728292962961795,5.110234789823734,10.315207462966931,10.733296601074551,21.265845145848054,13.370263418617247,-21.9706130472541,2.455923530537091,5.1383812221813345,8.69598816534309,9.450380971941886,18.69504829372737,12.567060966628556,-18.654960339548623,2.520031325287075,5.240823190182331,8.416686157897885,9.422285230615643,-18.37519595923006,-12.07127607799384,18.76461033401959
128,128,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000072.bmp,10,92.44,0,3.041531953295167,8.940045338479703,12.451034840253104,11.668441489464632,-23.88957931503253,-16.962166146103083,23.86832964631063,2.2540004586904647,4.5359194591219305,8.568580529113444,8.637607454648114,17.240757457655402,10.910483091289255,-19.034969455604806,2.5895240368798684,5.588042055191152,10.640765142818681,10.897627440555064,-21.675163797776108,14.334007955292465,22.37877284469283,2.4737692547676975,5.112223464936728,10.281353680936444,10.6989749419363,21.194412974541986,13.34179793391178,-21.999089353066044,2.4563754609287427,5.1381168552813,8.695185565713937,9.4490951958027,18.692906349081227,12.555517205751134,-18.652474175001522,2.5247962110213784,5.2522203298726815,8.42214633596247,9.427554285569586,-18.38410297938692,-12.081775872433605,18.785919624566933
129,129,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000073.bmp,10,92.44,0,3.0416810467491304,8.932285059484517,12.501069337539825,11.67477771630505,-23.86509134547982,-16.77552854395434,23.975136537247288,2.255264952222209,4.538595260928836,8.564695019445264,8.635247517551269,17.2352825939502,10.910171233135733,-19.00119061893975,2.588580590183631,5.579682067966409,10.506565363723452,10.982467457055284,-21.732131739039396,14.263524737855573,22.54211602329681,2.47227019659118,5.107011746799627,10.17977066689919,10.60137327011889,20.993569907793976,13.25662584300812,-22.055751755424463,2.4479104251942996,5.112394326258503,8.698814903518494,9.510003564414662,18.89968878889597,13.051810669407782,-18.682398154353095,2.522242044259917,5.247248758022604,8.398039282340878,9.40418556815915,-18.321410557401013,-12.033909264400146,-18.878099292500234
130,130,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000074.bmp,10,92.44,0,3.041417260182768,8.92975157800979,12.537799039442492,11.69069282050016,-23.8780723305928,-16.721108011226818,24.07679896437126,2.269565243032658,4.569612745408405,8.489192133803709,8.570000813377742,17.09968016277493,10.859896716813557,-18.808801997606622,2.5810610186524667,5.542096866990727,10.674348532928962,11.046269244752837,-22.012916532923324,15.02224065559827,-22.11261397652521,2.4555341996697453,5.061739950358473,10.141903894385226,10.525071962113712,20.86005172204439,13.18341216959468,-21.940822624083644,2.441506562881788,5.091752727683662,8.705078136496684,9.521253568969275,18.940861144320607,13.156550903506666,-18.695114442916413,2.5169341683697986,5.230531190492648,8.399819483725777,9.37136654962243,-18.41392405040711,-12.061247820791662,-18.401211121526856
131,131,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000075.bmp,10,92.44,0,3.0412465137500018,8.928802681882964,12.525530069214858,11.689616093500256,-23.88144045798973,-16.764229773025853,24.04354338433892,2.2702093932624288,4.570933080415965,8.493061555467982,8.574841365794741,17.108881743294525,10.865818099654955,-18.802722361756782,2.582592633644978,5.551040255989305,10.872017010725502,10.977797376339495,-22.018744222312193,-15.549063067259024,-22.094220734120174,2.4656494106824396,5.0899870690991875,9.974167168126655,10.267328774271508,20.38877896499076,12.87514384064111,-21.63356846956164,2.432483273518102,5.066107164262466,8.644902490212099,9.373131135912777,18.55181211529049,12.462592380125667,-18.515066452623056,2.5147022937477748,5.226540914663293,8.363596729939685,9.29115645419712,-18.552151596566656,-12.103415229771233,-18.150215163350374
132,132,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000076.bmp,10,92.44,0,3.040852275063076,8.925766199589898,12.532451682592258,11.695810179081004,-23.870169483093072,-16.69183480730554,24.11783628966264,2.2486865045691937,4.524564618404701,8.544072883771241,8.615921228175837,17.19599283978285,10.884684775898023,-18.928092486419878,2.5888217787383376,5.572174563998682,10.846335797590053,11.17735779773358,23.240993344222456,-14.249276431219078,-22.190922081261814,2.4630891443037277,5.0820987033265075,9.90302627880589,10.147049165115849,20.172708380727368,12.744101372587535,-21.444056369540437,2.4250779470404367,5.042795247627344,8.636126071618555,9.270043194624682,18.309814983248923,12.113872235721447,-18.464431167965838,2.517664638289692,5.239246973224819,8.368466378756136,9.357224718495761,-18.28854113921127,-12.00779540718718,-18.5040310822995
133,133,E:\Greice\Doutorado\Modelos\UV6.0\cropped\10\frame_det_00_000077.bmp,10,92.44,0,3.040482909273334,8.934029269318339,12.523888697975028,11.691764688291872,-23.869057044899574,-16.697334041211526,24.08089114241527,2.2525137641520594,4.532767083121492,8.559295670007911,8.637938978077136,17.23665944999272,10.91194634437824,-18.89825489326871,2.5866189565652427,5.56358575939451,10.635687038017041,10.986041784738426,-21.803488888407564,14.686245864500906,-22.55936460832592,2.4739199158134317,5.107571375465455,10.135125344260224,10.579266697695127,20.936775622699734,13.27898467561456,22.35729073354176,2.4417034305119816,5.0941079016519595,8.710094146325485,9.446222682981762,18.67628256488971,12.516389930272679,-18.673518422417484,2.5162408344765517,5.237606156528178,8.360871011841283,9.34506731859483,-18.280751609847062,-12.001381702193644,-18.4476675031135
